x,y,label
-0.5714168740305755,0.19604993524088155,1
-0.7467301254893711,0.5242549630178654,1
-0.0724245539926851,0.09942445703666579,1
-0.6603964451390115,-0.28969633026318936,1
-0.5849209225016768,0.12865545587107022,1
-0.1941698210674366,0.8721477565261797,1
0.7224218618200474,0.5459516906355314,1
0.7251860787833886,-0.42762267378996716,1
-0.4759187519481869,-0.3357586367624133,1
-0.6577307809665393,-0.8707864785032927,1
-0.06317483041715337,0.8850814065953744,1
0.18280083792312848,-0.7745799574534395,1
0.2503673269035778,-0.4387989725004787,1
-0.3348543150541255,0.16733654623287358,1
0.5087617229876097,0.522641673352736,1
-0.32371458112791607,-0.11961975260548675,1
-0.4465829940541525,-0.51963979978712,1
-0.7256234999796508,-0.1644524009482832,1
0.01779511471675452,-0.3749939928183678,1
0.09610900455315619,-0.6379588180368241,1
0.5068775158424643,-0.19100659743395526,1
0.32867038531766946,-0.4162732192867616,1
-0.38605601963720027,0.5750288007082137,1
-0.6279080121736771,-0.2652918269716967,1
-0.29700906623727086,0.25312564798160814,1
0.9650055293604365,0.6932649486430433,1
-0.4779082017868756,0.039267853767928636,1
0.11156888670785972,-0.3813766667370886,1
0.2187468871116617,0.5395882713882795,1
-0.2026070603714901,0.12924529689922423,1
0.14210750949760254,-0.6584044999543791,1
0.2027454864833407,-0.9215681467879396,1
0.2576897662691545,-0.221668142340841,1
0.4337132537086283,0.33798958198247636,1
-0.2550825728314024,0.9044223864241011,1
-0.3476564027895049,-0.29573871270777674,1
-0.4266408999430458,-0.19463675490607973,1
-0.24613648277763103,-0.11221642595669162,1
0.4249126606141509,-0.4024465962647072,1
-0.19812148031366092,0.4812967361937393,1
-0.23489073597154514,0.31258134592809655,1
-0.463182000044558,0.32851689861672984,1
-0.6514281901243074,0.5374513026127534,1
-0.6995861971022103,-0.04377041417518194,1
0.5144141818150529,-0.19182460614233715,1
-0.4747845665650351,-0.05169417711800411,1
-0.284192841464462,1.0899162201451231,1
0.027543083764288132,0.324803709142664,1
0.5941929425369972,0.6620901425408705,1
-0.29663634715103093,-0.45906715092085826,1
0.17337224012050206,-0.5840247195290839,1
-0.6412878087749451,0.06875801227777456,1
0.10262083888289358,0.717358637948387,1
-0.44271543251314255,-0.08195368434650643,1
0.0005704263368951041,-0.21973020519380201,1
-0.09027933381860093,0.5371971779924065,1
-0.33668257020814124,0.28339429681983397,1
-0.3102603105263682,-0.010997360616721822,1
0.4986212892382426,0.28397177152596903,1
0.44198736464703886,0.15346510783230655,1
-0.23395158285088738,0.04885121412297744,1
-0.7610972918223075,0.04841838283557777,1
0.11440965457959426,0.42341437384019276,1
0.5208159211287511,-0.007381953071859957,1
0.2618053526907108,0.4219594103091363,1
0.33096416571187987,-0.2008525829211134,1
0.17639967827106118,0.35795077582179236,1
-0.37462285360883846,0.4254120430883025,1
-0.2887633007020543,0.5330904070831443,1
-0.7581262612990709,0.4956224616106965,1
-0.5232932961770419,-0.33088253545962815,1
0.4141489506666886,0.7041083824957515,1
0.7310139893898014,0.5623664984464862,1
-0.10482292513200554,0.705124789359238,1
0.21290091613685358,-0.12570333424641567,1
-0.25572223528217036,0.14917895337055354,1
0.3725601019310197,0.9166889136013872,1
-0.43689326316315635,0.44824509664394013,1
0.6178957653992994,-0.41714839295081596,1
0.003766336368610817,-0.5705960623311469,1
0.04242349714062288,-0.09138515702011941,1
0.08819743910084153,-0.7374025598338588,1
0.01829608306046788,0.7506672081119663,1
-0.44356831225722315,-0.1110077311081449,1
-0.26265487770035445,0.4665290641062599,1
0.2897127455653285,0.5370818170002168,1
-0.1734387148913644,-0.66058029732299,1
0.02782527011117798,-0.47585372825126093,1
0.7110616389229892,0.1032548441247799,1
0.4102275274764091,-0.8246385360828932,1
-0.09178525213068071,0.21380147224371301,1
0.5933435834111621,-0.2250875286305948,1
-0.6743048066743673,-0.10540940973422032,1
0.5465158556520481,0.6771776443023739,1
-0.37725657494852916,0.05842779480206298,1
0.01647281449650186,0.6221476070913222,1
0.014326653325062817,0.44449872474728447,1
0.023947347835422794,-0.7649641029387939,1
-0.24463618952334837,-0.14450986785202058,1
0.14949665562379275,-0.7606742022681297,1
-0.8394700458902746,-0.6019720928434859,1
0.7852180545359506,-0.04606066837703724,1
0.12804705011148074,-0.7747197909378153,1
0.5568068802322181,0.634351885880682,1
-0.2429523142883327,-0.1288511345015471,1
0.014378380710837265,0.22573842136705866,1
0.8330868868200727,0.07752029767892162,1
0.8277090387946943,-0.17133569232126244,1
0.20582048264180589,0.3428058508403631,1
0.22799830905110563,0.3338409974105924,1
-0.4974053670721249,-0.35187007355904704,1
0.709087532539072,-0.31052101112010416,1
0.1661751294073046,-0.9670834919035235,1
0.750028586571262,-0.03956206250776914,1
-0.2565914151580562,0.09868280105247072,1
-0.029625972878551537,0.06535201788914144,1
-0.6720858390271232,-0.3086786910164479,1
0.08740189443318544,-0.4811515493908327,1
-0.3314396347947206,-0.4267614649315028,1
0.1297332188241501,0.24180502547303842,1
-0.18866012648463637,0.6801675652300003,1
0.24919148943477573,0.31027777470413614,1
-0.5046407153679451,0.6404311752368436,1
-0.7426908627318812,-0.2225738149931044,1
-0.21006029884288135,-0.14819720700540634,1
0.5806979197749341,-0.009607488513158695,1
0.5546993257192196,-0.5191644819528275,1
-0.2992546435879251,-0.04293556162882594,1
-0.5016479941602805,0.6607127857671812,1
-0.5855430394597151,0.5703380599197253,1
-0.4588860526326318,-0.01064276286935184,1
-0.26067233718867056,-0.456278505379565,1
0.37875345469089633,-0.6326145514185243,1
-0.9255949166992514,-0.18105081858751346,1
-0.39786142573423056,-0.31584019857661305,1
0.09184644630147866,-0.25019446853138855,1
-0.16401996865326893,0.06625162322336292,1
0.7096027354280268,0.3127928124594469,1
-0.6509309562736758,0.5859325080773138,1
-0.5684678807456826,0.2865514888707024,1
-0.18308753896566834,0.1870641880670725,1
-0.03374334634731884,0.03211634298220729,1
-0.27999973525572985,-0.6219837251637039,1
-0.14362087395701442,0.5605808878065156,1
-0.3428264928710617,-0.20139414035264974,1
-0.3810878272624586,-0.6546473427207732,1
-0.2773570949467526,0.6637137331832498,1
0.4102393268795992,0.3671100823526735,1
-0.2737154104748818,0.3671147334292014,1
0.6830084995930725,-0.29732805981450966,1
-0.10063081443087545,0.4388547678595496,1
0.21178052962783436,0.15183448670585542,1
0.26655547756077186,-0.5253667089676781,1
-0.1613554256306113,-0.025232850225369783,1
-0.762624508946223,-0.5967613835638352,1
0.4681802171245921,0.4078664762095278,1
0.7039400397296686,0.4988600017185782,1
-0.15934471142852674,-0.5318636247429966,1
-1.183066720675927,-0.0077819830865687705,1
0.43307176700914574,-0.4369866888344497,1
0.29708336135619473,0.5653731177835788,1
0.41275891610905174,-0.17343289461470557,1
0.031900905460543486,0.37080592687307407,1
-0.8842311857751923,-0.7234938989876686,1
0.0985393985300164,-0.017381693230688906,1
0.3028014058032422,-0.4164572374138758,1
1.0655936101622074,0.2667684613192728,1
-0.5915941440818416,-0.0596938943367866,1
-0.38330170578608874,-0.2540400229301012,1
-0.40410622069428737,0.3225051757531477,1
0.2669527363669386,-0.02171690564827717,1
0.47834712981780403,-0.22341117984892328,1
-0.24977021329119956,-0.7073287443110383,1
0.2209393405570972,0.29559496196158275,1
-0.2844256215133026,0.17484171593245126,1
0.6669441807439273,0.5593564632334456,1
-0.758199307569727,-0.2867452466166687,1
-0.30733913239661825,-0.22549599074058976,1
0.7220517608712504,-0.182836681048226,1
0.12235734656385835,-0.1923005536575135,1
-0.690262526396048,-0.3019921106750946,1
-0.18398711428109707,0.3124171748162313,1
-0.0660993028816884,-0.4408633852952091,1
-0.58422574836863,0.2740393106604486,1
-0.11342562218889003,-0.6114114818736117,1
1.0285669932276404,0.016608586027789297,1
-0.5830902938688118,0.4761188587773452,1
0.7139738100926404,0.43259018571323804,1
0.5072313113335916,0.78703660191615,1
-0.4225828798773573,-0.021289368188691052,1
-0.30553383655298916,-0.43583562685460997,1
-0.4811213540949037,-0.2278664838931756,1
-0.18326032484524357,0.2853598151848243,1
-0.1616759511984141,-0.9291963198316948,1
-0.042157850838778994,-0.4084523975121915,1
-0.7740349368432036,0.3863935434085092,1
-0.3943785141038168,0.01472308877073325,1
0.4745313096235153,0.1027406686786903,1
0.5390797114496971,0.6235128040889178,1
0.26526325857069055,0.41267499385291895,1
0.5646239362679901,-0.26245799880255544,1
-0.01728677593961091,0.2497461682815915,1
-0.7205465853015726,0.24913450714956342,1
0.050665890337497244,-0.28082092489322935,1
0.3547801979906718,-0.6194090015743186,1
0.6842175505704376,0.5807913875917385,1
-0.18932266754158458,0.4893832217022974,1
-0.2928657740098632,0.5297284072118226,1
0.03605096230692628,0.015664133674998956,1
1.5331452029266246,0.4970518841778532,-1
0.46549458334814414,-1.7344352312143134,-1
0.6397789955778397,1.415520757157321,-1
-0.6360363644661324,1.5810544889376157,-1
-1.6951395261115432,0.45739553468528205,-1
-1.2683537463190515,-1.2193335305034454,-1
-1.3318880912588311,-0.9263133310383086,-1
1.0412723479967225,1.3884252881626338,-1
-0.5594229749416383,1.5622367137478352,-1
1.6168863145209178,-0.44585077534173434,-1
0.9282480585749838,1.3477484637443118,-1
0.9479831074434225,1.464241636057954,-1
-1.318032715449852,0.8482828329905375,-1
-1.7619704039139072,-0.28877417465447713,-1
-1.6420603586468814,-0.4716447750931999,-1
1.5634805294569731,-0.6377112432903074,-1
0.32837382346401944,1.5988619593044646,-1
-1.1416818071234585,-1.2479832250979994,-1
-0.4030858251518241,1.5821457126039546,-1
0.3274358442910141,1.6000179002631596,-1
1.6763299775316403,-0.36157361462276594,-1
-1.3640742338465606,0.8334480542525267,-1
0.06694252000128713,1.546415139002465,-1
-1.7492418972717008,-0.07441607426430155,-1
0.3804298973202292,1.4685931749579704,-1
0.12664686360361938,-1.5926551931893231,-1
1.3192939712714236,0.9140099046685615,-1
-0.35438406213297297,-1.5435300561579803,-1
0.25227320432770034,1.5256587409569837,-1
-0.30053415536122624,1.5095802151777233,-1
1.7295518162292653,0.24451587646121567,-1
1.4748404447164307,-0.589587490098481,-1
-1.25350466053809,0.9115786105096678,-1
0.3442395882693197,1.6169832378175228,-1
-1.457657665526356,0.8803255713225977,-1
0.8299981724982538,-1.5099611250566547,-1
1.2178903431251187,0.9327531238506985,-1
0.3238984904904326,-1.6612888712011389,-1
-1.5771557560932916,-0.2817041930405904,-1
-1.5589707360082616,0.6814524427411008,-1
1.7330197682514243,0.02148896119034673,-1
-0.36846411216616076,1.756904787797904,-1
-1.0618808691209092,-1.0950312773308901,-1
-1.251872919123218,1.113861455888644,-1
1.483599312713534,0.2477937052327373,-1
-1.608972582307896,0.14642946605854035,-1
1.5472568655249217,-0.5624131067300709,-1
-1.1307543731288763,-1.2757139964564723,-1
0.320367007261733,1.5581094621947684,-1
0.7429476134135006,-1.5293404821184329,-1
-0.8385915862346347,-1.2772929696789443,-1
1.5809301601098045,-0.43849075604403126,-1
1.5188563959767534,-0.05020057733546983,-1
-1.5933220737028189,-0.4774110154392943,-1
1.5762508773671533,-0.4071932214675981,-1
0.9172313875439235,1.2202690919878099,-1
-0.6954239493794391,-1.4596814429415148,-1
-0.5652520420106858,-1.4169185801297892,-1
-1.4066218467685243,1.0560287002416653,-1
-1.3724960794188665,0.6638052967666717,-1
1.3143772521544377,1.1629733260628348,-1
0.6848116391522606,-1.6578477999332695,-1
1.3900111838757776,-0.6340676459819964,-1
1.4947962436829414,-0.336679986405019,-1
0.1367641409966432,-1.6859558149202694,-1
1.6695013788641857,-0.2207260627167139,-1
-0.12815129857014537,-1.537053273070911,-1
-0.02063993427709994,1.579228697178869,-1
-1.6830196801316817,-0.30680638230444346,-1
0.22884381992151018,-1.5874422086807014,-1
-1.3574018193348882,-1.0872475936252948,-1
1.4459478417699019,0.7012095868789016,-1
1.415767608960306,0.9892243092640743,-1
-1.139311991857387,0.9761451346288885,-1
-1.4260073698216889,-0.7610095262373632,-1
-1.5852422893157276,-0.4515857343297275,-1
-0.8093790715189282,1.3507599010453777,-1
-1.394678424738802,0.6337925665503671,-1
1.3569832363644558,0.8392992508707109,-1
-1.4699365923709793,-0.713024303138659,-1
1.5843255994158463,-0.5333786820987824,-1
0.4528079383223317,1.6852127541734012,-1
0.36348483853297664,-1.6917076750086992,-1
1.1681992940666193,-0.9853519714547286,-1
-1.287084070104785,-0.792675990567675,-1
0.8867514386488851,1.2139363099630824,-1
1.4106744026332996,0.9520477317980562,-1
0.6739689795430002,-1.5606390502628031,-1
-1.201121787713207,1.120321659649195,-1
0.39368615453322026,-1.6837834655158903,-1
0.08306299046313065,1.5644881999057445,-1
1.330262954215457,1.1148262631311463,-1
-1.2484026319841828,1.150878006465138,-1
1.7215467783549951,-0.5102823307827953,-1
-0.22088603991127567,-1.5202825061554,-1
-0.376678970116951,-1.510200989690403,-1
-1.2967379834220467,0.7692734540785838,-1
1.6346524534149691,0.47695570932437087,-1
-1.529493404942573,0.0015115559111436075,-1
0.6652020006944186,-1.601092035745778,-1
0.5346728316944681,-1.522420602972318,-1
1.046516223396152,1.3108767619766812,-1
1.54963671199335,0.7778906618464562,-1
0.3109126165927102,1.7170319466736916,-1
1.7160032414153816,0.5369638782905821,-1
0.5949389206096947,-1.5562519373541612,-1
1.1162153093265537,1.3091378446193456,-1
0.4685277544138346,-1.6111824974301792,-1
0.9773659933821347,1.229917991875983,-1
-0.4576118411111795,1.626887605846385,-1
1.5332065482944655,-0.6732603214490078,-1
1.6007157591608732,-0.5053710299373836,-1
-1.0833075417336775,1.2011550672862954,-1
0.7489974676751922,-1.509581921164004,-1
-1.3733312041647197,-1.0060342728169211,-1
-0.1296844067318432,1.5161936422935283,-1
-1.161878769773058,-1.348622363572192,-1
-1.5081482251089866,0.882290505939692,-1
-0.16993404998512543,1.7549001592022806,-1
-1.328631933131508,0.709999480864363,-1
1.179071831289256,-1.2966742787979737,-1
-1.0587044702217856,-1.2620141190592922,-1
0.6909091007559333,1.611184892867837,-1
1.6092808798344065,0.49441674922159445,-1
1.167244848252092,1.2440617217270982,-1
-1.446475974672654,0.45079597089295076,-1
-1.5943448726342913,-0.39108420723693127,-1
1.415751970833976,1.0696590506941615,-1
-1.4981171327011815,0.43812463433835375,-1
1.6154673986339394,-0.2450387611614961,-1
-0.6515255399743598,-1.4398207710741204,-1
-0.15024726228340812,-1.5264836677657503,-1
-1.4451409677599631,-0.7610029539007884,-1
-1.411550662227966,0.5210478841362587,-1
-1.301473367049465,-1.1178329362999229,-1
-0.764973298889368,1.3375349893576933,-1
-0.3173114632825285,1.4899810258099835,-1
-0.7513697194984181,1.6180895150236478,-1
-1.3969978452844083,0.8377060174930218,-1
-0.017178291575366343,-1.5061672626606188,-1
1.724684413040192,0.4242124289801493,-1
1.5496130311435896,0.2222638789868254,-1
-0.2731189332275794,1.6361902271466346,-1
1.1526133534449965,-1.166532615912509,-1
-1.292855115541666,0.9313824852984692,-1
1.4558278826423925,0.8348583712703561,-1
-0.042761470969748375,-1.7441877814461992,-1
0.055889657998844225,1.71465699282955,-1
-1.6232082223999347,-0.5925825050779374,-1
0.6519228054344546,1.565777936163772,-1
0.9594321756918631,-1.1805651544858802,-1
-0.16596001371956742,1.531810542508592,-1
-0.6938124219003334,-1.5509487117285952,-1
1.2630000705832143,1.0660084575902802,-1
-1.3731069621667773,0.8586487216400674,-1
-1.1736255946406113,1.3495353373555006,-1
-1.413580763885437,-1.0791091646573208,-1
-0.8318126417814806,1.311473795371391,-1
-0.12974189520116686,1.5868987779911752,-1
1.532451677027878,-0.6008884671515446,-1
1.3865604498101676,-0.6622424827115689,-1
-1.4447766274290124,-0.8095779826551233,-1
-1.1462546747378135,1.178005059550792,-1
1.6295166163667745,-0.33017429818788296,-1
1.290923116856924,0.8135213616666358,-1
1.7171454926460539,-0.5009424595478148,-1
0.8462324347551063,-1.2634812270937001,-1
-1.6722868542354064,0.6596643343837473,-1
-0.2945740396956256,1.5345576878249487,-1
-1.6098172425671018,-0.788487283882488,-1
1.7949904220670048,-0.053960565825987725,-1
-0.4085503667069107,-1.701110807621818,-1
-1.323694807977407,-1.0336750909432326,-1
1.780957102595794,-0.14271187474397715,-1
-0.5511654456797658,1.6428266680094636,-1
1.0339848413597759,-1.4674262016358548,-1
1.6470380806469993,0.09943825004486605,-1
-0.4923860066931276,-1.4719767980751561,-1
-1.5196877432204785,0.7061033429556363,-1
-0.9728971554417555,1.2176438689021767,-1
0.28369189678237333,-1.6520116538626919,-1
1.4920048517945013,-1.0049159904079819,-1
-1.6196549534558597,-0.59181462083991,-1
-1.061843432136087,-1.4300436187751897,-1
-0.8904637027333956,1.531288505302853,-1
0.05658907314850822,1.5663625374257621,-1
1.6189133660125736,-0.452782463498601,-1
0.5921288590392901,-1.4205121062399215,-1
1.349479870563178,-0.7212807402136928,-1
-1.214511678065395,1.2248843211217613,-1
-0.407802750540035,-1.647804636409327,-1
-0.45395288136046097,-1.4743050840132748,-1
-1.1660428382234465,-1.0056411227101665,-1
1.3809410800371322,1.063495839665306,-1
1.4994630703242162,-0.7978258234950064,-1
1.4663508130780833,0.8835719975284029,-1
1.5005834787631205,0.4267690004010667,-1
0.8300844862233039,1.5208715747969255,-1
0.5067832754834879,1.6836576936401455,-1
-1.7087847199989716,-0.5411553403894256,-1
-1.159060462177087,-1.3260855883720046,-1
-1.4076828769055083,-1.0022748779249078,-1
0.5028222450260235,-1.5425511189899348,-1
-1.7648864029495506,0.3483238645746895,-1
-0.9806344212705873,-1.2425439513207548,-1
-0.14232155130947938,1.5333722601795206,-1
-1.0745085056107848,-1.4102071854054017,-1
1.4446220593464636,-0.585206817836744,-1
1.4141325517297716,0.8972994788896567,-1
0.29872778379516013,1.6530159951239365,-1
-1.6372269483102753,0.6522395242698755,-1
0.053996652821337136,1.6580313565947722,-1
1.40825841127171,-0.6492929570444502,-1
0.7774701231275222,-1.5037960360207818,-1
1.675447995020795,0.423475250412111,-1
-0.2490008471205044,-1.7160306026790086,-1
0.7833744928249822,-1.4844767764849256,-1
-1.5352341138557388,-0.12969528853525755,-1
1.3741521379311605,0.61320840148074,-1
-1.1599154598500652,1.2906102220564366,-1
-0.16606548641707472,1.776976852673167,-1
-1.7072072243963965,-0.5381544967196485,-1
-0.2556454492947524,-1.7629427885572002,-1
1.5998293585071608,0.7819637726793949,-1
-1.359979796585131,1.0536588485234086,-1
0.8208349825831067,-1.5807065800551776,-1
0.7173136124109526,-1.6444204586465534,-1
-1.5865832517448792,-0.07057645017230459,-1
-0.8919136425564986,-1.2592230945937184,-1
0.5233166527551079,1.5583606964117889,-1
-0.32208952112698513,1.6012319302696745,-1
1.5306026418927954,0.4213377414294402,-1
0.6799132257301745,-1.4500749231833576,-1
-1.3966783317171205,0.6194809621671524,-1
-0.521576735418775,-1.654888839340085,-1
-1.4982967906470093,0.126070758159439,-1
-1.1217195090452567,-1.3442489785421994,-1
-0.8028710283177967,1.5933883918931635,-1
-0.662994838735681,1.569966061637309,-1
1.4860584378602497,-0.5078551476899819,-1
-0.564260828120117,1.583101484255852,-1
1.4016207841725299,0.7768683916809889,-1
-1.0547167134808118,1.1746482233162485,-1
0.32868456467425883,-1.4715695543422391,-1
1.715522939312514,0.005908913257954166,-1
1.2021063268541328,-1.2565279951851036,-1
1.2861929352554795,1.1933501313990436,-1
1.4632895571898055,0.6702241724530971,-1
1.296683666002209,1.2210222264386004,-1
-1.4438515803057301,-0.5660080825467098,-1
-1.6608618235282617,0.296000477450894,-1
-0.8312184120746281,-1.5381313639806276,-1
-1.1726069119007465,1.1078320067394432,-1
1.6949914829690662,-0.5183190678488786,-1
-0.6028907591595585,1.4063111105467947,-1
1.2480437969922995,-1.0766189501335424,-1
1.0001131590020553,1.3513618046115554,-1
-0.047139954706825415,-1.753863347472565,-1
-1.189321186930055,-1.104777680641411,-1
0.889508884882161,-1.251690419875896,-1
1.1607047469701464,1.1497109174046938,-1
0.9149724639909359,1.2136838780538706,-1
1.5640114005866235,-0.45420148064756466,-1
-1.5731981750830777,-0.7384113309526662,-1
-1.6266578652298813,0.23008751221445065,-1
0.1621399708487773,-1.7725374663634563,-1
-1.008668592473079,1.355656284663955,-1
-1.2686576748667795,1.2599701021128191,-1
1.36184860119223,0.9475049505833538,-1
-0.6300061555821476,-1.5374324056360404,-1
1.0666433944521772,-1.4437432917414659,-1
1.3311641201057576,-0.7491789833707635,-1
-0.2571220658046116,1.5394376190395576,-1
-1.659623488509414,0.6880157466108966,-1
1.5129830535316962,-0.8116018833200312,-1
-0.779248027490507,1.2987890048387138,-1
0.6167150366232885,1.4053868640399056,-1
-1.5564601302333458,-0.21357057766614274,-1
1.2053025831341402,-1.071584169299329,-1
-1.6464095284165385,-0.018578081926964054,-1
-1.3819940094311862,-0.8751978247938175,-1
1.3188467208032344,0.9537765911114184,-1
-1.7015749719973197,-0.21399311262499165,-1
-1.173309625847848,1.1757365147426841,-1
1.6036597391356384,0.3170608637015528,-1
-1.329493121608506,-0.8124576215229542,-1
-0.5315839435839653,-1.4613076128520828,-1
0.448795344488934,1.482170335942022,-1
-1.579467359140639,0.2827317234176938,-1
1.504964948483366,-0.6115970423127847,-1
1.3321875750735712,0.8372407554342691,-1
-0.8583991417796893,-1.4320326751685961,-1
-1.4726442237092117,0.48065979320608854,-1
-1.0865240311808033,-1.0786890283480879,-1
0.8692699673856615,-1.361552338009028,-1
-1.3286697923019788,-1.018141170761891,-1
-1.3627216026268445,0.9217612709831298,-1
-0.25870610867059535,-1.6724730060524375,-1
1.167700198113231,-1.1558541207446626,-1
-1.5758854224336118,-0.8188397883080919,-1
